uniq_id,crawl_timestamp,product_id,link,size,variant_sku,brand,care_instructions,dominant_material,title,actual_color,dominant_color,product_type,images,body,product_details,size_fit,complete_the_look,type,variant_price,variant_compare_at_price,ideal_for,is_in_stock,inventory,specifications,
16011dbb41e20f83cb0b7c5ac1eb441d,2019-07-30 05:33:20 +0000,3117576,https://www.myntra.com/kurtas/chitwan-mohan/chitwan-mohan-men-orange-solid-straight-short-kurta/3117576/buy,XL,3117576_XL,Chitwan Mohan,65% Cotton and 35% Silk | Dry-clean,Cotton,Chitwan Mohan Men Orange Solid Straight Short Kurta,Orange,Orange,Short Kurta,http://assets.myntassets.com/v1/assets/images/3117576/2018/3/10/11520665447424-Chitwan-Mohan-Men-Orange-Solid-Straight-Kurta-8961520665447184-1.jpg | http://assets.myntassets.com/v1/assets/images/3117576/2018/3/10/11520665447402-Chitwan-Mohan-Men-Orange-Solid-Straight-Kurta-8961520665447184-2.jpg | http://assets.myntassets.com/v1/assets/images/3117576/2018/3/10/11520665447371-Chitwan-Mohan-Men-Orange-Solid-Straight-Kurta-8961520665447184-3.jpg | http://assets.myntassets.com/v1/assets/images/3117576/2018/3/10/11520665447354-Chitwan-Mohan-Men-Orange-Solid-Straight-Kurta-8961520665447184-4.jpg | http://assets.myntassets.com/v1/assets/images/3117576/2018/3/10/11520665447333-Chitwan-Mohan-Men-Orange-Solid-Straight-Kurta-8961520665447184-5.jpg,"Orange solid straight short&nbsp;kurta, has a mandarin collar, short sleeves, straight hem, side slits, 1 pocket
The model (height 6') is wearing a size M
This in-style kurta from Chitwan Mohan is a must-have for any wardrobe.  Dress this orange piece up with your favourite accessories and head out to any family event in style.
65% Cotton and 35% Silk Dry-clean","Orange solid straight short&nbsp;kurta, has a mandarin collar, short sleeves, straight hem, side slits, 1 pocket",The model (height 6') is wearing a size M,This in-style kurta from Chitwan Mohan is a must-have for any wardrobe.  Dress this orange piece up with your favourite accessories and head out to any family event in style.,Clothing/Men/Kurtas/Chitwan Mohan/More by Chitwan Mohan,649,999,Men,In Stock,47,Shape : Straight | Sleeve Styling : Regular Sleeves | Occasion : Daily | Print or Pattern Type : Solid | Number of Components : 1 | Design Styling : Regular | Fabric 2 : Silk | Neck : Mandarin Collar | Pattern : Solid | Body or Garment Size : Garment Measurements in | Sleeve Length : Short Sleeves | Weave Pattern : Regular | Fabric Purity : Blended | Hemline : Straight | Wash Care : Dry Clean | Weave Type : Machine Weave | Length : Above Knee | Slit Detail : Side Slits | Fabric : Cotton,
073a2bb9a94daf0517ec0bf1f14aaf68,2019-07-03 15:11:08 +0000,1476711,https://www.myntra.com/jackets/global-desi/global-desi-dark-brown--green-embroidered-jacket/1476711/buy,L,1476711_L,Global Desi,"55% liva, 35% cotton, 10% flex | Dry-clean",liva,Global Desi Dark Brown & Green Embroidered Jacket,Brown | Green,Brown,,http://assets.myntassets.com/v1/assets/images/1476711/2016/8/30/11472553218178-Global-Desi-Dark-Brown--Green-Embroidered-Jacket-9461472553217855-1.jpg | http://assets.myntassets.com/v1/assets/images/1476711/2016/8/30/11472553218136-Global-Desi-Dark-Brown--Green-Embroidered-Jacket-9461472553217855-2.jpg | http://assets.myntassets.com/v1/assets/images/1476711/2016/8/30/11472553218097-Global-Desi-Dark-Brown--Green-Embroidered-Jacket-9461472553217855-3.jpg | http://assets.myntassets.com/v1/assets/images/1476711/2016/8/30/11472553218055-Global-Desi-Dark-Brown--Green-Embroidered-Jacket-9461472553217855-4.jpg | http://assets.myntassets.com/v1/assets/images/1476711/2016/8/30/11472553218002-Global-Desi-Dark-Brown--Green-Embroidered-Jacket-9461472553217855-5.jpg,"Dark brown and green jacket with embroidered detailing, has an open front, three-quarter length sleeves
The model (height 5'8'') is wearing a size S
Look like a diva in this stylish jacket from Global Desi. Team it with a top, a pair of jeans and heels for a stunning look.
55% liva, 35% cotton, 10% flex Dry-clean","Dark brown and green jacket with embroidered detailing, has an open front, three-quarter length sleeves",The model (height 5'8'') is wearing a size S,"Look like a diva in this stylish jacket from Global Desi. Team it with a top, a pair of jeans and heels for a stunning look.",Clothing/Women/Jackets/Global Desi/More by Global Desi,749,2499,Women,Out of Stock,Pattern : Self Design | Body or Garment Size : To-Fit Denotes Body Measurements in | Sleeve Length : Three-Quarter Sleeves | Occasion : Ethnic | Wash Care : Dry Clean | Type : Tailored Jacket | Lining Fabric : Cotton | Length : Crop | Fabric : Viscose Rayon,,
da9c736c61cae6a7866efad23505acf9,2019-07-08 08:35:20 +0000,2299027,https://www.myntra.com/palazzos/varanga/varanga-women-pink-flared-solid-palazzos/2299027/buy,26,2299027_26,Varanga,Cotton |  Hand-wash,Cotton,Varanga Women Pink Flared Solid Palazzos,Pink,Pink,Flared Solid Palazzos,http://assets.myntassets.com/v1/assets/images/2299027/2017/12/1/11512116428723-Varanga-Women-Pink-Flared-Solid-Palazzos-9931512116428584-1.jpg | http://assets.myntassets.com/v1/assets/images/2299027/2017/12/1/11512116428702-Varanga-Women-Pink-Flared-Solid-Palazzos-9931512116428584-2.jpg | http://assets.myntassets.com/v1/assets/images/2299027/2017/12/1/11512116428685-Varanga-Women-Pink-Flared-Solid-Palazzos-9931512116428584-3.jpg | http://assets.myntassets.com/v1/assets/images/2299027/2017/12/1/11512116428663-Varanga-Women-Pink-Flared-Solid-Palazzos-9931512116428584-4.jpg | http://assets.myntassets.com/v1/assets/images/2299027/2017/12/1/11512116428638-Varanga-Women-Pink-Flared-Solid-Palazzos-9931512116428584-5.jpg,"A pair of pink solid woven flared palazzos
The model (height 5'8"") is wearing a size 28
Cotton  Hand-wash
Keep it cool for the weekend with these classic pink palazzos designed by Varanga.  Pair them with a sleek tank and gladiator sandals for a super chic look.",A pair of pink solid woven flared palazzos,"The model (height 5'8"") is wearing a size 28",Keep it cool for the weekend with these classic pink palazzos designed by Varanga.  Pair them with a sleek tank and gladiator sandals for a super chic look.,Clothing/Women/Palazzos/Varanga/More by Varanga,687,1599,Women,In Stock,Pattern : Solid | Transparency : Opaque | Body or Garment Size : To-Fit Denotes Body Measurements in | Closure : Drawstring | Occasion : Ethnic | Waistband : Elasticated | Print or Pattern Type : Solid | Wash Care : Hand Wash | Fit : Flared | Weave Type : Woven | Length : Regular | Fabric : Cotton,,
073f44beb4c902939abc7b09a6b6faff,2019-07-25 12:12:18 +0000,7099395,https://www.myntra.com/kurta-sets/yk/yk-boys-red--black-embroidered-kurta-with-churidar/7099395/buy,8-9Y,7099395_8-9Y,YK,Top fabric: Polyester | Bottom fabric: Polyester | Machine-wash,Polyester,YK Boys Red & Black Embroidered Kurta with Churidar,Red | Black,Red,Kurta with Churidar,http://assets.myntassets.com/v1/assets/images/7099395/2018/9/14/fc4a298d-fe26-403c-ba36-3b297b65b6b91536926829906-YK-Boys-Kurta-Sets-8691536926829718-1.jpg | http://assets.myntassets.com/v1/assets/images/7099395/2018/9/14/6c5838dc-bcf0-482c-9df8-64b19a50c8281536926829886-YK-Boys-Kurta-Sets-8691536926829718-2.jpg | http://assets.myntassets.com/v1/assets/images/7099395/2018/9/14/60e596a1-5997-4ade-a795-4bf254216f551536926829867-YK-Boys-Kurta-Sets-8691536926829718-3.jpg | http://assets.myntassets.com/v1/assets/images/7099395/2018/9/14/33f6e68b-677a-410b-8c32-7daa38e2c6611536926829850-YK-Boys-Kurta-Sets-8691536926829718-4.jpg | http://assets.myntassets.com/v1/assets/images/7099395/2018/9/14/6ba7a56e-cb47-4ffd-b2cb-26dfb25504811536926829827-YK-Boys-Kurta-Sets-8691536926829718-5.jpg | http://assets.myntassets.com/v1/assets/images/7099395/2018/9/14/92eb1e4c-30e7-402c-8c92-e9ae99c018341536926829807-YK-Boys-Kurta-Sets-8691536926829718-6.jpg,"Red and black embroidered kurta with churidar  Red and black straight knee length kurta, has a mandarin collar, long sleeves, straight hem, side slits  Red and black solid churidar, drawstring closure Red and black dupatta
Top fabric: Polyester Bottom fabric: Polyester Machine-wash","Red and black embroidered kurta with churidar  Red and black straight knee length kurta, has a mandarin collar, long sleeves, straight hem, side slits  Red and black solid churidar, drawstring closure Red and black dupatta",,,Clothing/Boys/Kurta Sets/YK/More by YK,999,2499,Boys,In Stock,4,Occasion : Festive | Number of Components : 3 | Top Pattern : Embroidered | Top Design Styling : Regular | Bottom Type : Churidar | Top Fabric : Polyester | Dupatta : Without Dupatta | Weave Pattern : Regular | Top Type : Kurta | Wash Care : Machine Wash | Weave Type : Machine Weave | Bottom Fabric : Polyester | Top Hemline : Straight | Pattern Coverage : None | Sleeve Styling : Regular Sleeves | Waistband : Elasticated | Print or Pattern Type : Solid | Bottom Pattern : Solid | Top Length : Knee Length | Neck : Mandarin Collar | Bottom Closure : Drawstring | Body or Garment Size : Garment Measurements in | Sleeve Length : Long Sleeves | Stitch : Ready to Wear | Top Shape : Straight | Slit Detail : Side Slits,
0f66cbe6a57ae3192ec8e7dd2f4ec95e,2019-07-21 13:31:26 +0000,8503151,https://www.myntra.com/kurtas/ethnicity/ethnicity-boys-white-woven-design-straight-kurta/8503151/buy,2-3Y,8503151_2-3Y,Ethnicity,Polyester | Dry-clean,Polyester,Ethnicity Boys White Woven Design Straight Kurta,White,White,Straight Kurta,http://assets.myntassets.com/v1/assets/images/8503151/2019/1/30/1f6f31fb-28f2-4687-9627-d9a401a9d7791548848612749-Ethnicity-Cotton-Dobby-Kurta-For-Kids-Boys-91548848612165-1.jpg | http://assets.myntassets.com/v1/assets/images/8503151/2019/1/30/d49c9954-a67c-4eff-9348-8fdc1a6e2c1b1548848612718-Ethnicity-Cotton-Dobby-Kurta-For-Kids-Boys-91548848612165-2.jpg | http://assets.myntassets.com/v1/assets/images/8503151/2019/1/30/3fa6c0ad-7a28-4fad-8969-9aaaca3f12cc1548848612683-Ethnicity-Cotton-Dobby-Kurta-For-Kids-Boys-91548848612165-3.jpg,"White woven design straight kurta, has a mandarin collar, long sleeves, straight hem, side slits
Polyester Dry-clean
This stylish kurta from Ethnicity is just what your little one needs to make heads turn. We suggest you team it with a pair of denims to complete the look.","White woven design straight kurta, has a mandarin collar, long sleeves, straight hem, side slits",,This stylish kurta from Ethnicity is just what your little one needs to make heads turn. We suggest you team it with a pair of denims to complete the look.,Clothing/Boys/Kurtas/Ethnicity/More by Ethnicity,519,1299,Boys,Out of Stock,0,Shape : Straight | Sleeve Styling : Regular Sleeves | Occasion : Festive | Print or Pattern Type : Woven Design | Number of Components : 1 | Design Styling : Regular | Colour Family : Monochrome | Neck : Mandarin Collar | Pattern : Woven Design | Body or Garment Size : Garment Measurements in | Sleeve Length : Long Sleeves | Weave Pattern : Regular | Fabric Purity : Blended | Stitch : Ready to Wear | Hemline : Straight | Wash Care : Dry Clean | Weave Type : Machine Weave | Length : Knee Length | Slit Detail : Side Slits | Fabric : Polyester,
214c03f2e4c2a74c56b85ea03f4a5726,2019-07-15 01:31:41 +0000,9875897,https://www.myntra.com/kurtas/see-designs/see-designs-men-turquoise-blue-woven-design-straight-kurta/9875897/buy,L,9875897_L,See Designs,Silk | Dry clean,Silk,See Designs Men Turquoise Blue Woven Design Straight Kurta,Blue | Turquoise Blue,Turquoise Blue,Straight Kurta,http://assets.myntassets.com/v1/assets/images/9875897/2019/6/1/35a66de0-f8c1-479e-918c-8d9e6296c8f21559383148601-See-Designs-Men-Turquoise-Blue-Woven-Design-Straight-Kurta-9-1.jpg | http://assets.myntassets.com/v1/assets/images/9875897/2019/6/1/3ee86b6a-e286-4956-addc-3c3b03536ddf1559383148572-See-Designs-Men-Turquoise-Blue-Woven-Design-Straight-Kurta-9-2.jpg | http://assets.myntassets.com/v1/assets/images/9875897/2019/6/1/e7918e47-840b-4bdf-8d74-a027c638bbb21559383148547-See-Designs-Men-Turquoise-Blue-Woven-Design-Straight-Kurta-9-3.jpg | http://assets.myntassets.com/v1/assets/images/9875897/2019/6/1/8ba79c3a-80be-4725-ad7e-57d96f571b861559383148510-See-Designs-Men-Turquoise-Blue-Woven-Design-Straight-Kurta-9-4.jpg | http://assets.myntassets.com/v1/assets/images/9875897/2019/6/1/41db536c-5fd6-4873-815f-5a5d23563e6d1559383148489-See-Designs-Men-Turquoise-Blue-Woven-Design-Straight-Kurta-9-5.jpg,"Turquoise blue woven design straightkurta, has a mandarin collar, long sleeves, straight hem, side slits
The model (height 6') is wearing a size M
Silk Dry clean
Flaunt your style with a kurta from See Designs.  When you need a stylish ensemble for your next family function or party, sport this turquoise blue piece with a pair of fitted jeans.","Turquoise blue woven design straightkurta, has a mandarin collar, long sleeves, straight hem, side slits",The model (height 6') is wearing a size M,"Flaunt your style with a kurta from See Designs.  When you need a stylish ensemble for your next family function or party, sport this turquoise blue piece with a pair of fitted jeans.",Clothing/Men/Kurtas/See Designs/More by See Designs,1079,2699,Men,In Stock,Shape : Straight | Sleeve Styling : Regular Sleeves | Occasion : Festive | Print or Pattern Type : Woven Design | Number of Components : 1 | Design Styling : Regular | Colour Family : Aqua | Neck : Mandarin Collar | Pattern : Woven Design | Body or Garment Size : Garment Measurements in | Sleeve Length : Long Sleeves | Weave Pattern : Regular | Fabric Purity : Pure | Stitch : Ready to Wear | Hemline : Straight | Wash Care : Dry Clean | Weave Type : Machine Weave | Length : Above Knee | Slit Detail : Side Slits | Fabric : Silk,,
034ed0572018d7c1ad1faec65bb2c2ab,2019-07-15 01:30:13 +0000,2439637,https://www.myntra.com/kurtas/british-club/british-club-men-yellow--white-striped-straight-kurta/2439637/buy,S,2439637_S,British Club,100% cotton | Machine-wash,cotton,British Club Men Yellow & White Striped Straight Kurta,Yellow | White,Yellow,Straight Kurta,http://assets.myntassets.com/v1/assets/images/2439637/2018/2/21/11519206597320-British-Club-Men-Kurtas-4921519206597132-1.jpg | http://assets.myntassets.com/v1/assets/images/2439637/2018/2/21/11519206597283-British-Club-Men-Kurtas-4921519206597132-2.jpg | http://assets.myntassets.com/v1/assets/images/2439637/2018/2/21/11519206597266-British-Club-Men-Kurtas-4921519206597132-3.jpg | http://assets.myntassets.com/v1/assets/images/2439637/2018/2/21/11519206597253-British-Club-Men-Kurtas-4921519206597132-4.jpg | http://assets.myntassets.com/v1/assets/images/2439637/2018/2/21/11519206597234-British-Club-Men-Kurtas-4921519206597132-5.jpg,"Yellow and white striped straight kurta, has a shirt collar, long sleeves, curved hem, side slits
The model (height 6') is wearing a size M
100% cotton Machine-wash
Complete your look with this kurta from British Club.  When you need a stylish ensemble for your next family function or party, sport this yellow piece with a pair of fitted jeans.","Yellow and white striped straight kurta, has a shirt collar, long sleeves, curved hem, side slits",The model (height 6') is wearing a size M,"Complete your look with this kurta from British Club.  When you need a stylish ensemble for your next family function or party, sport this yellow piece with a pair of fitted jeans.",Clothing/Men/Kurtas/British Club/More by British Club,798,1995,Men,Out of Stock,Shape : Straight | Sleeve Styling : Roll-Up Sleeves | Occasion : Daily | Print or Pattern Type : Striped | Number of Components : 1 | Design Styling : Regular | Neck : Shirt Collar | Pattern : Striped | Body or Garment Size : Garment Measurements in | Sleeve Length : Long Sleeves | Weave Pattern : Regular | Fabric Purity : Pure | Hemline : Curved | Wash Care : Machine Wash | Weave Type : Machine Weave | Length : Above Knee | Slit Detail : Side Slits | Fabric : Cotton,,
51bae39de7cffd1a062b8cafb1d3011a,2019-08-06 10:06:49 +0000,6970304,https://www.myntra.com/lehenga-choli/shaily/shaily-blue--burgundy-embellished-semi-stitched-lehenga--unstitched-blouse-with-dupatta/6970304/buy,Onesize,6970304_Onesize,Shaily,Blouse fabric: Velvet | Lehenga fabric: Silk | Lehenga lining fabric: Shantoon | Dupatta fabric: Silk Georgette,Velvet,Shaily Blue & Burgundy Embellished Semi-Stitched Lehenga & Unstitched Blouse with Dupatta,Blue | Burgundy,Blue,Semi-Stitched Lehenga & Unstitched Blouse with Dupatta,http://assets.myntassets.com/v1/assets/images/6970304/2018/7/18/ebcb259d-36cc-443d-af57-a4f87a23448d1531916468270-Shaily-Blue-Pure-Silk-With-Embroidered-Semi-stitched-Lehenga-Choli-6681531916468075-1.jpg | http://assets.myntassets.com/v1/assets/images/6970304/2018/7/18/30e2d303-06be-4dbe-993c-6d81443414131531916468234-Shaily-Blue-Pure-Silk-With-Embroidered-Semi-stitched-Lehenga-Choli-6681531916468075-2.jpg | http://assets.myntassets.com/v1/assets/images/6970304/2018/7/18/c40a3d4f-9942-4683-a500-22a6ad0f6c9c1531916468201-Shaily-Blue-Pure-Silk-With-Embroidered-Semi-stitched-Lehenga-Choli-6681531916468075-3.jpg | http://assets.myntassets.com/v1/assets/images/6970304/2018/7/18/a623475e-c6fa-4d33-a76a-08d3018665391531916468174-Shaily-Blue-Pure-Silk-With-Embroidered-Semi-stitched-Lehenga-Choli-6681531916468075-4.jpg | http://assets.myntassets.com/v1/assets/images/6970304/2018/7/18/f62efcaa-cc08-4898-970d-e5bea1876a3e1531916468144-Shaily-Blue-Pure-Silk-With-Embroidered-Semi-stitched-Lehenga-Choli-6681531916468075-5.jpg,"Blue lehenga choli dupatta,  has beads and stones Blue blouse, has a mandarin collar, three-quarter sleeves Blue semi-stitched lehenga, flared hem
Blouse fabric: Velvet Lehenga fabric: Silk Lehenga lining fabric: Shantoon Dupatta fabric: Silk Georgette
Shaily has crafted this lehenga choli to celebrate a blend of tradition and style. While the deep colours and extensive Beads and Stones add to the overall richness, the modern cut makes it apt for a contemporary woman. Wear it with well defined eyes and minimal jewellery to bring out the best in you!","Blue lehenga choli dupatta,  has beads and stones Blue blouse, has a mandarin collar, three-quarter sleeves Blue semi-stitched lehenga, flared hem",,"Shaily has crafted this lehenga choli to celebrate a blend of tradition and style. While the deep colours and extensive Beads and Stones add to the overall richness, the modern cut makes it apt for a contemporary woman. Wear it with well defined eyes and minimal jewellery to bring out the best in you!",Clothing/Women/Lehenga Choli/Shaily/More by Shaily,3899,12999,Women,Out of Stock,0,Dupatta Fabric : Silk Georgette | Occasion : Festive | Number of Components : 3 | Blouse Fabric : Velvet | Bottom Pattern : Embellished | Top Pattern : Embellished | Dupatta : With Dupatta | Dupatta Pattern : Embellished | Neck : Mandarin Collar | Body or Garment Size : Garment Measurements in | Sleeve Length : Three-Quarter Sleeves | Hemline : Flared | Lehenga Stitch : Semi-Stitched | Lehenga Fabric : Silk | Ornamentation : Beads and Stones | Dupatta Border : Solid | Lehenga Lining Fabric : Shantoon | Choli Stitch : Unstitched,
8b6f987947519dfe3e88fded4ad5a228,2019-07-01 05:59:45 +0000,7787079,https://www.myntra.com/skirts/indya/indya-women-navy-blue-printed-maxi-flared-skirt/7787079/buy,30,7787079_30,INDYA,"70% silk, 30% polyester | Dry-clean",silk,INDYA Women Navy Blue Printed Maxi Flared Skirt,Blue | Navy,Navy,Maxi Flared Skirt,http://assets.myntassets.com/v1/assets/images/7787079/2018/11/16/34b1815f-1ba4-4659-8c9c-122d3ca849d21542362286282-INDYA-Women-Blue-Printed-Maxi-Flared-Skirt-2431542362286005-1.jpg | http://assets.myntassets.com/v1/assets/images/7787079/2018/11/16/bfb6892c-f2b6-4e6c-b196-918a73e740cf1542362286236-INDYA-Women-Blue-Printed-Maxi-Flared-Skirt-2431542362286005-2.jpg | http://assets.myntassets.com/v1/assets/images/7787079/2018/11/16/039d92b7-2486-4f07-8f20-99d257ef83531542362286191-INDYA-Women-Blue-Printed-Maxi-Flared-Skirt-2431542362286005-3.jpg | http://assets.myntassets.com/v1/assets/images/7787079/2018/11/16/1d16fb01-46d8-4f5f-aed7-ec255c61bba51542362286153-INDYA-Women-Blue-Printed-Maxi-Flared-Skirt-2431542362286005-4.jpg | http://assets.myntassets.com/v1/assets/images/7787079/2018/11/16/86e53199-4117-46fc-900a-d31538c354bd1542362286092-INDYA-Women-Blue-Printed-Maxi-Flared-Skirt-2431542362286005-5.jpg,"Blue printed maxi flared skirt, has a waistband with zip closure, flared hem
The model (height 5'8'') is wearing a size 28
70% silk, 30% polyester Dry-clean
Get heads turning with this classy skirt by INDYA. It goes well with a crop top and a pair of heels.","Blue printed maxi flared skirt, has a waistband with zip closure, flared hem",The model (height 5'8'') is wearing a size 28,Get heads turning with this classy skirt by INDYA. It goes well with a crop top and a pair of heels.,Clothing/Women/Skirts/INDYA/More by INDYA,2240,3200,Women,Out of Stock,Knit or Woven : Woven | Transparency : Opaque | Business Unit : Apparel | Closure : Zip | Occasion : Ethnic | Main Trend : Floral Print | Print or Pattern Type : Floral | Number of Components : 1 | Segment : Womens Apparels | Sub Trend : Floral Print | Pattern : Printed | Body or Garment Size : To-Fit Denotes Body Measurements in | Hemline : Flared | Wash Care : Dry Clean | Type : Flared | Length : Maxi | Brick : Skirts | Family : Capris - Shorts and Skirts | Lining : Has a lining | Class : Flared | Fabric : Silk Blend,,
eae5b7e2a21915c71ef685b6febb2ca7,2019-08-06 13:58:33 +0000,8073619,https://www.myntra.com/dresses/libas/libas-women-navy-blue-solid-maxi-dress-with-printed-ethnic-jacket/8073619/buy,S,8073619_S,Libas,Polyester |  Machine-wash,Polyester,Libas Women Navy Blue Solid Maxi Dress with Printed Ethnic Jacket,Blue | Navy,Navy,Solid Maxi Dress,http://assets.myntassets.com/v1/assets/images/8073619/2018/12/10/392fcc8e-2a44-4ad3-9408-4ae1c9f95d9e1544427666631-Libas-Women-Dresses-8641544427664547-1.jpg | http://assets.myntassets.com/v1/assets/images/8073619/2018/12/10/685c6291-2178-4824-b725-79e374b5ed2d1544427666564-Libas-Women-Dresses-8641544427664547-2.jpg | http://assets.myntassets.com/v1/assets/images/8073619/2018/12/10/ec22c2c1-7a4c-4075-a8d7-7803c22845cc1544427666513-Libas-Women-Dresses-8641544427664547-3.jpg | http://assets.myntassets.com/v1/assets/images/8073619/2018/12/10/80904ada-de66-41b8-adfa-a3fe348be1531544427666436-Libas-Women-Dresses-8641544427664547-4.jpg | http://assets.myntassets.com/v1/assets/images/8073619/2018/12/10/86777d6d-282a-4fa8-a6b5-ad66ceefb2771544427666360-Libas-Women-Dresses-8641544427664547-5.jpg | http://assets.myntassets.com/v1/assets/images/8073619/2018/12/10/fe69ed2d-bf00-4055-b362-8a2cfcf5066e1544427666315-Libas-Women-Dresses-8641544427664547-6.jpg,"Navy blue solid woven maxi dress, has a round neck, sleeveless, flared hem Comes with a blue printed longline ethnic jacket, has a tie-up on the front, three-quarter sleeves
Semi-Fit The model (height 5'8"") is wearing a size S
Polyester  Machine-wash
This dress from Libas is both durable and stylish, making it a must-have item. Wear this piece with a pair of heels or flats for a perfect lunch look.","Navy blue solid woven maxi dress, has a round neck, sleeveless, flared hem Comes with a blue printed longline ethnic jacket, has a tie-up on the front, three-quarter sleeves","Semi-Fit The model (height 5'8"") is wearing a size S","This dress from Libas is both durable and stylish, making it a must-have item. Wear this piece with a pair of heels or flats for a perfect lunch look.",Clothing/Women/Dresses/Libas/More by Libas,1079,2399,Women,In Stock,93,Knit or Woven : Woven | Transparency : Opaque | Shape : Maxi | Sleeve Styling : Regular Sleeves | Occasion : Ethnic | Main Trend : Ethnic | Print or Pattern Type : Solid | Number of Components : 2 | Neck : Round Neck | Pattern : Solid | Body or Garment Size : Garment Measurements in | Sleeve Length : Three-Quarter Sleeves | Stitch : Ready to Wear | Hemline : Flared | Wash Care : Machine Wash | Surface Styling : Layered | Length : Maxi | Fabric : Polyester,
7a0eb7c4c8f9b64a0f5637bca22a4adc,2019-06-17 13:19:23 +0000,7205942,https://www.myntra.com/kurtas/sangria/henley-neck-anarkali-with-front-placket-and-34th-sleeves/7205942/buy,S,7205942_S,Sangria,Hand Wash,,Henley Neck Anarkali With Front Placket And 3/4Th Sleeves,,,,http://assets.myntassets.com/v1/assets/images/productimage/2018/8/21/c90eb23a-fd15-4d15-90f1-773e3a2f80d01534830776835-1.jpg | http://assets.myntassets.com/v1/assets/images/productimage/2018/8/21/38615b35-3e3d-4319-ba00-764e8f6866a71534830776858-2.jpg | http://assets.myntassets.com/v1/assets/images/productimage/2018/8/21/b405f0eb-c7aa-4e8e-ba60-625f990074351534830776884-3.jpg | http://assets.myntassets.com/v1/assets/images/productimage/2018/8/21/2ffb6a06-29da-4c95-877a-1dc39234698c1534830776907-4.jpg | http://assets.myntassets.com/v1/assets/images/productimage/2018/8/21/de1dd908-aa63-433b-9b02-8331850779021534830776927-5.jpg | http://assets.myntassets.com/v1/assets/images/productimage/2018/8/21/ba9d76e1-4c73-4d38-88a3-f693b428be961534830776945-6.jpg,"Lending an unmatched appeal to this brown kurta from the house of Sangria is the subtle print all over. The cotton fabric makes this kurta for women breathable and super comfortable to wear. Pair up this kurta with black palazzos and beige stilettos.
Hand Wash",Lending an unmatched appeal to this brown kurta from the house of Sangria is the subtle print all over. The cotton fabric makes this kurta for women breathable and super comfortable to wear. Pair up this kurta with black palazzos and beige stilettos.,,,Clothing/Women/Kurtas/Sangria/More by Sangria,749,1499,Women,Out of Stock,Body or Garment Size : To-Fit Denotes Body Measurements in | Shape : Anarkali | Occasion : Daily | Number of Components : 1 | Length : Calf Length | Neck : Round Neck | Fabric : Cotton,,
d49789819c2e160907fdf2b6428af172,2019-07-01 06:00:45 +0000,7781489,https://www.myntra.com/palazzos/shree/shree-women-white-solid-wide-leg-schiffli-embroidered-palazzos/7781489/buy,26,7781489_26,Shree,100% livaHand-wash,liva,Shree Women White Solid Wide Leg Schiffli Embroidered Palazzos,White,White,Palazzos,http://assets.myntassets.com/v1/assets/images/7781489/2018/11/23/b4ee5546-a249-4eda-8d71-7133848381461542956896856-Shree-Women-White-Solid-Wide-Leg-Palazzos-1541542956896746-1.jpg | http://assets.myntassets.com/v1/assets/images/7781489/2018/11/23/b6e707ff-6f9f-4525-b7c9-0ce89a3014b31542956896839-Shree-Women-White-Solid-Wide-Leg-Palazzos-1541542956896746-2.jpg | http://assets.myntassets.com/v1/assets/images/7781489/2018/11/23/54d598c4-c989-4888-8cee-82b9574f598a1542956896823-Shree-Women-White-Solid-Wide-Leg-Palazzos-1541542956896746-3.jpg | http://assets.myntassets.com/v1/assets/images/7781489/2018/11/23/3bd1234d-d624-417d-a685-168dc4a250f31542956896805-Shree-Women-White-Solid-Wide-Leg-Palazzos-1541542956896746-4.jpg | http://assets.myntassets.com/v1/assets/images/7781489/2018/11/23/3033159b-5520-4cda-9a7f-eece4ae250ce1542956896872-Shree-Women-White-Solid-Wide-Leg-Palazzos-1541542956896746-5.jpg,"A pair of white solid woven wide leg palazzosÂ with schiffli embroidery across the hems
The model (height 5'8"") is wearing a size 28
100% livaHand-wash
Perfect for spring weather, these white palazzos from Shree are cozy and playful.  They look exceptionally chic when paired with a flowy blouse and heels.",A pair of white solid woven wide leg palazzosÂ with schiffli embroidery across the hems,"The model (height 5'8"") is wearing a size 28","Perfect for spring weather, these white palazzos from Shree are cozy and playful.  They look exceptionally chic when paired with a flowy blouse and heels.",Clothing/Women/Palazzos/Shree/More by Shree,749,999,Women,In Stock,Transparency : Opaque | Closure : Drawstring | Occasion : Ethnic | Waistband : Partially Elasticated | Print or Pattern Type : Solid | Number of Components : 1 | Pattern : Solid | Body or Garment Size : To-Fit Denotes Body Measurements in | Wash Care : Hand Wash | Fit : Wide Leg | Weave Type : Woven | Length : Regular | Fabric : Viscose Rayon,,
